image_path,label,class_name
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002348_000375.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002827_001312.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000991_000551.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001662_003101.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001338_002637.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003262_003152.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003052_002198.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001284_001546.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000650_002102.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002902_002197.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002258_001792.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000735_000932.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000187_003144.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002730_001065.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002162_000943.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001144_000647.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001596_000583.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000399_001376.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002584_001168.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002107_000167.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003196_000804.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001856_000061.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001015_002177.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002042_000465.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001258_003136.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001943_000696.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000991_000819.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000170_002905.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000113_000829.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000919_000435.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002509_000671.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002737_000143.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000165_002538.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001929_000002.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001269_000084.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000949_001181.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001260_002725.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002393_002659.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000436_002718.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002506_002611.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001773_002266.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002850_000703.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003151_003060.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002028_002997.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000775_002440.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001112_000632.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001126_001867.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002846_002837.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002505_001489.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001114_000632.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001730_003324.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000298_000557.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001675_001867.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000013_001736.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002735_001492.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001152_000553.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001654_002615.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003227_002062.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002483_001049.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000991_000551.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000052_000030.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002119_002089.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001216_001350.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001905_002045.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001180_002322.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002103_001708.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002479_002928.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002437_003054.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000786_003276.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001837_003113.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001235_000140.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001651_001718.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002056_002159.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000607_001756.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001707_000917.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001093_001412.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003053_001969.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003171_000563.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002297_001857.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001153_002420.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000160_001860.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000203_001657.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000373_000346.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002559_000235.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001599_002260.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002934_000245.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000655_002668.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002435_001493.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001230_002080.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002008_002460.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/003046_000623.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002987_002277.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001752_001281.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000999_001159.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003073_003002.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000917_000226.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002243_002782.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003293_002734.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000700_002890.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001445_002104.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000956_000741.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001000_002016.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002597_003332.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000543_000528.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002094_002282.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001419_002099.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001552_003282.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000857_002412.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001566_000591.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001708_002499.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002561_002895.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000467_000759.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002640_000357.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002996_000639.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001156_000998.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002347_003191.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000649_003030.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002781_000114.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002318_001997.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001876_002246.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002010_003225.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003099_001707.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000615_001764.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001781_002975.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002575_003044.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000053_001886.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000006_001786.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000370_003222.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001705_002472.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002393_002659.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002685_000172.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001493_000306.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003296_000975.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002298_002243.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000803_000521.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001619_000386.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000266_000173.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000437_000978.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000990_000220.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002774_000675.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000803_000350.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003085_000197.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000179_000430.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002144_002649.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001733_000674.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000219_002932.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000302_000410.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001288_001099.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003163_000540.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001344_003138.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002618_000708.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000278_001108.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000043_002251.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001427_001004.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001705_000885.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000458_002183.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000237_000461.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003313_001515.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001503_001582.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002222_001002.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003163_001678.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000105_000194.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001892_002501.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002656_001172.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001921_001688.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001955_001914.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001833_002516.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001480_000444.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002930_002806.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001505_000086.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000670_000582.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002240_003301.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000388_000033.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000897_000231.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002844_000153.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002666_000928.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003193_001895.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002890_000004.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001106_001670.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002621_000389.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002674_001958.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002622_000924.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000002_001800.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002370_002039.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001247_000406.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001769_001780.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001839_002943.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002691_001205.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000531_002415.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002057_002443.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001982_002686.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001206_001195.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002223_002600.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/003120_001136.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002355_003141.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000731_002513.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000072_000761.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002339_001314.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002633_002785.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003246_000995.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002565_002165.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001059_001419.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001153_002420.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000046_002889.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000328_002185.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000275_002353.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001127_002111.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002308_002424.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001255_000497.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002104_000454.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000067_003217.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003111_000698.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002890_001595.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002483_001049.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001660_002216.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002302_002204.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000172_001611.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001723_001435.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002512_000280.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001100_002360.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000150_003037.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002826_001312.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001984_000982.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000482_001041.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002395_003000.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002236_000875.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001173_000630.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003222_002027.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001621_000386.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002756_001296.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002973_000546.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002637_000372.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002235_003020.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001096_002271.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001390_001307.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002814_001348.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002463_001646.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001622_001050.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001788_000091.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000250_001798.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003259_001585.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002857_000512.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002983_002074.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000192_003159.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000820_003090.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002960_000301.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002380_002137.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000528_002414.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002381_002580.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001066_002662.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002623_002508.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002054_002791.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000832_002484.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001617_002978.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002687_000038.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001056_002290.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002526_002100.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002647_001256.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001593_000394.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000068_003148.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002607_002193.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000799_000522.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000238_002274.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000681_001047.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002595_002152.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002977_003039.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002378_000319.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003189_000960.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002139_000904.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000945_003107.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001584_002958.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001014_001055.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001763_001054.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000138_000238.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002469_002125.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000218_000184.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003302_002904.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000026_001656.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001582_001567.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002410_000005.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001173_000630.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001795_001591.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000648_002841.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000146_001235.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003314_002391.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002294_002390.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002253_000566.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000277_000063.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002019_000628.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001736_000674.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001248_001442.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000992_002589.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000114_003020.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002193_002161.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002315_001970.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003177_001038.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000498_002107.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001155_001737.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000720_001397.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000591_000864.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002176_002007.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002396_000846.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003089_000293.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000559_002230.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000639_001018.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003174_001484.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000596_002755.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002425_001989.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002761_001548.jpg,1,Full-Synthetic
